traj_id,time,lat,lon,grid_x,grid_y,grid_id
1398413238620000172,1635,41.485266,-7.960887,984,930,98400930
1398413238620000172,1636,41.486436,-7.962021,983,931,98300931
1398413238620000172,1637,41.48694,-7.962471,982,932,98200932
1398413238620000172,1638,41.48757,-7.962597,982,933,98200933
1398413238620000172,1639,41.487516,-7.964262,980,933,98000933
1398413238620000172,1640,41.487759,-7.966116,978,933,97800933
1398413238620000172,1641,41.486355,-7.968231,975,931,97500931
1398413238620000172,1642,41.48541,-7.970463,972,930,97200930
1398413238620000172,1643,41.486616,-7.973334,969,932,96900932
1398413238620000172,1644,41.487408,-7.975395,966,932,96600932
1398413238620000172,1645,41.486634,-7.97751,964,932,96400932
1398413238620000172,1646,41.488668,-7.978437,963,934,96300934
1398413238620000172,1647,41.490612,-7.979913,961,936,96100936
1398413238620000172,1648,41.492205,-7.982109,958,938,95800938
1398413238620000172,1649,41.493969,-7.984071,956,940,95600940
1398413238620000172,1650,41.495301,-7.985349,954,941,95400941
1398413238620000172,1651,41.496507,-7.986384,953,943,95300943
1398413238620000172,1652,41.498037,-7.987554,952,944,95200944
1398413238620000172,1653,41.499369,-7.98966,949,946,94900946
1398413238620000172,1654,41.499648,-7.992522,946,946,94600946
1398413238620000172,1655,41.500116,-7.994799,943,946,94300946
1398413238620000172,1656,41.501241,-7.996878,940,948,94000948
1398413238620000172,1657,41.503068,-7.99677,940,950,94000950
1398413238620000172,1658,41.503923,-7.994844,943,951,94300951
1398413238620000172,1659,41.504787,-7.992846,945,952,94500952
1398413238620000172,1660,41.506497,-7.990713,948,954,94800954
1398413238620000172,1661,41.507388,-7.989705,949,955,94900955
1398413238620000172,1662,41.508612,-7.98867,950,956,95000956
1398413238620000172,1663,41.509368,-7.987374,952,957,95200957
1398413238620000172,1664,41.509404,-7.986546,953,957,95300957
1398413238620000172,1665,41.510493,-7.987356,952,958,95200958
1398413238620000172,1666,41.511492,-7.986933,952,959,95200959
1398413238620000172,1667,41.511474,-7.987023,952,959,95200959
1398413238620000172,1668,41.511303,-7.98732,952,959,95200959
1398413238620000172,1669,41.511501,-7.987545,952,959,95200959
1398413238620000172,1670,41.511438,-7.987581,952,959,95200959
1398413238620000172,1671,41.511393,-7.987536,952,959,95200959
1398413238620000172,1672,41.511384,-7.987536,952,959,95200959
1398413238620000172,1673,41.511375,-7.987536,952,959,95200959
1398413238620000172,1674,41.511366,-7.987545,952,959,95200959
1398413238620000172,1675,41.511357,-7.987545,952,959,95200959
1398413238620000172,1676,41.511366,-7.987527,952,959,95200959
1398413238620000172,1677,41.511375,-7.987527,952,959,95200959
1398413238620000172,1678,41.511393,-7.987518,952,959,95200959
1398413238620000172,1679,41.511384,-7.987518,952,959,95200959
1398413238620000172,1680,41.511366,-7.987518,952,959,95200959
1398413238620000172,1681,41.511357,-7.987536,952,959,95200959
1398413238620000172,1682,41.511348,-7.987527,952,959,95200959
1398413238620000172,1683,41.511348,-7.987527,952,959,95200959
1398413238620000172,1684,41.511357,-7.987536,952,959,95200959
1398413238620000172,1685,41.511366,-7.987545,952,959,95200959
1398413238620000172,1686,41.511384,-7.987554,952,959,95200959
1398413238620000172,1687,41.511393,-7.987554,952,959,95200959
1398413238620000172,1688,41.511402,-7.987554,952,959,95200959
1398413238620000172,1689,41.511393,-7.987554,952,959,95200959
1398413238620000172,1690,41.511402,-7.987554,952,959,95200959
1398413238620000172,1691,41.511402,-7.987554,952,959,95200959
1398413238620000172,1692,41.511402,-7.987554,952,959,95200959
1398413238620000172,1693,41.511393,-7.987554,952,959,95200959
1398413238620000172,1694,41.511384,-7.987554,952,959,95200959
1398413238620000172,1695,41.511375,-7.987545,952,959,95200959
1398413238620000172,1696,41.511375,-7.987554,952,959,95200959
1398413238620000172,1697,41.511375,-7.987554,952,959,95200959
1398413238620000172,1698,41.511375,-7.987554,952,959,95200959
1398413238620000172,1699,41.511375,-7.987554,952,959,95200959
1398413238620000172,1700,41.511375,-7.987554,952,959,95200959
1398413238620000172,1701,41.511375,-7.987554,952,959,95200959
1398413238620000172,1702,41.511375,-7.987545,952,959,95200959
1398413238620000172,1703,41.511393,-7.987554,952,959,95200959
1398413238620000172,1704,41.511384,-7.987545,952,959,95200959
1398413238620000172,1705,41.511375,-7.987545,952,959,95200959
1398413238620000172,1706,41.511375,-7.987545,952,959,95200959
1398413238620000172,1707,41.511366,-7.987554,952,959,95200959
1398413238620000172,1708,41.511366,-7.987545,952,959,95200959
1398413238620000172,1709,41.511357,-7.987536,952,959,95200959
1398413238620000172,1710,41.511348,-7.987536,952,959,95200959
1398413238620000172,1711,41.511357,-7.987527,952,959,95200959
1398413238620000172,1712,41.511357,-7.987527,952,959,95200959
1398413238620000172,1713,41.511357,-7.987536,952,959,95200959
1398413238620000172,1714,41.511375,-7.987545,952,959,95200959
1398413238620000172,1715,41.511384,-7.987554,952,959,95200959
1398413238620000172,1716,41.511393,-7.987563,952,959,95200959
1398413238620000172,1717,41.511393,-7.987563,952,959,95200959
1398413238620000172,1718,41.511384,-7.987563,952,959,95200959
1398413238620000172,1719,41.511375,-7.987554,952,959,95200959
1398413238620000172,1720,41.511375,-7.987545,952,959,95200959
1398413238620000172,1721,41.511375,-7.987554,952,959,95200959
1398413238620000172,1722,41.511375,-7.987545,952,959,95200959
1398413238620000172,1723,41.511366,-7.987545,952,959,95200959
1398413238620000172,1724,41.511366,-7.987545,952,959,95200959
1398413238620000172,1725,41.511375,-7.987545,952,959,95200959
1398413238620000172,1726,41.511366,-7.987545,952,959,95200959
1398413238620000172,1727,41.511375,-7.987554,952,959,95200959
1398413238620000172,1728,41.511384,-7.987554,952,959,95200959
1398413238620000172,1729,41.511393,-7.987563,952,959,95200959
1398413238620000172,1730,41.511402,-7.987554,952,959,95200959
1398413238620000172,1731,41.511393,-7.987545,952,959,95200959
1398413238620000172,1732,41.511375,-7.987545,952,959,95200959
1398413238620000172,1733,41.511366,-7.987545,952,959,95200959
1398413238620000172,1734,41.511366,-7.987545,952,959,95200959
1398413238620000172,1735,41.511366,-7.987554,952,959,95200959
1398413238620000172,1736,41.511375,-7.987545,952,959,95200959
1398413238620000172,1737,41.511375,-7.987545,952,959,95200959
1398413238620000172,1738,41.511384,-7.987554,952,959,95200959
1398413238620000172,1739,41.511393,-7.987554,952,959,95200959
1398413238620000172,1740,41.511393,-7.987545,952,959,95200959
1398413238620000172,1741,41.511384,-7.987554,952,959,95200959
1398413238620000172,1742,41.511375,-7.987554,952,959,95200959
1398413238620000172,1743,41.511384,-7.987554,952,959,95200959
1398413238620000172,1744,41.511384,-7.987545,952,959,95200959
1398413238620000172,1745,41.511384,-7.987554,952,959,95200959
1398413238620000172,1746,41.511384,-7.987554,952,959,95200959
1398413238620000172,1747,41.511384,-7.987554,952,959,95200959
1398413238620000172,1748,41.511375,-7.987545,952,959,95200959
1398413238620000172,1749,41.511366,-7.987554,952,959,95200959
1398413238620000172,1750,41.511366,-7.987563,952,959,95200959
1398413238620000172,1751,41.511366,-7.987545,952,959,95200959
1398413238620000172,1752,41.511375,-7.987545,952,959,95200959
1398413238620000172,1753,41.511384,-7.987545,952,959,95200959
1398413238620000172,1754,41.511384,-7.987545,952,959,95200959
1398413238620000172,1755,41.511375,-7.987545,952,959,95200959
1398413238620000172,1756,41.511357,-7.987545,952,959,95200959
1398413238620000172,1757,41.511357,-7.987545,952,959,95200959
1398413238620000172,1758,41.511348,-7.987536,952,959,95200959
1398413238620000172,1759,41.511348,-7.987545,952,959,95200959
1398413238620000172,1760,41.511357,-7.987545,952,959,95200959
1398413238620000172,1761,41.511375,-7.987545,952,959,95200959
1398413238620000172,1762,41.511384,-7.987545,952,959,95200959
1398413238620000172,1763,41.511384,-7.987545,952,959,95200959
1398413238620000172,1764,41.511393,-7.987536,952,959,95200959
1398413238620000172,1765,41.511393,-7.987536,952,959,95200959
1398413238620000172,1766,41.511375,-7.987554,952,959,95200959
1398413238620000172,1767,41.511366,-7.987554,952,959,95200959
1398413238620000172,1768,41.511357,-7.987545,952,959,95200959
1398413238620000172,1769,41.511348,-7.987545,952,959,95200959
1398413238620000172,1770,41.511348,-7.987545,952,959,95200959
1398413238620000172,1771,41.511348,-7.987554,952,959,95200959
1398413238620000172,1772,41.511348,-7.987545,952,959,95200959
1398413238620000172,1773,41.51133,-7.987545,952,959,95200959
1398413238620000172,1774,41.51133,-7.987563,952,959,95200959
1398413238620000172,1775,41.511348,-7.987554,952,959,95200959
1398413238620000172,1776,41.511348,-7.987554,952,959,95200959
1398413238620000172,1777,41.511366,-7.987554,952,959,95200959
1398413238620000172,1778,41.511357,-7.987545,952,959,95200959
1398413238620000172,1779,41.511348,-7.987554,952,959,95200959
1398413238620000172,1780,41.511357,-7.987545,952,959,95200959
1398413238620000172,1781,41.511357,-7.987554,952,959,95200959
1398413238620000172,1782,41.511348,-7.987536,952,959,95200959
1398413238620000172,1783,41.511357,-7.987545,952,959,95200959
1398413238620000172,1784,41.511357,-7.987545,952,959,95200959
1398413238620000172,1785,41.511348,-7.987536,952,959,95200959
1398413238620000172,1786,41.511348,-7.987545,952,959,95200959
1398413238620000172,1787,41.511339,-7.987545,952,959,95200959
1398413238620000172,1788,41.511321,-7.987545,952,959,95200959
1398413238620000172,1789,41.511294,-7.987545,952,959,95200959
1398413238620000172,1790,41.511303,-7.987536,952,959,95200959
1398413238620000172,1791,41.511303,-7.987545,952,959,95200959
1398413238620000172,1792,41.511321,-7.987554,952,959,95200959
1398413238620000172,1793,41.511303,-7.987536,952,959,95200959
1398413238620000172,1794,41.511303,-7.987536,952,959,95200959
1398413238620000172,1795,41.51133,-7.987545,952,959,95200959
1398413238620000172,1796,41.511303,-7.987536,952,959,95200959
1398413238620000172,1797,41.511276,-7.987536,952,959,95200959
1398413238620000172,1798,41.511276,-7.987536,952,959,95200959
1398413238620000172,1799,41.511285,-7.987536,952,959,95200959
1398413238620000172,1800,41.511294,-7.987536,952,959,95200959
1398413238620000172,1801,41.511321,-7.987527,952,959,95200959
1398413238620000172,1802,41.51133,-7.987518,952,959,95200959
1398413238620000172,1803,41.511339,-7.987527,952,959,95200959
1398413238620000172,1804,41.511312,-7.987536,952,959,95200959
1398413238620000172,1805,41.511294,-7.987536,952,959,95200959
1398413238620000172,1806,41.511303,-7.987527,952,959,95200959
1398413238620000172,1807,41.511312,-7.987536,952,959,95200959
1398413238620000172,1808,41.511312,-7.987536,952,959,95200959
1398413238620000172,1809,41.511339,-7.987527,952,959,95200959
1398413238620000172,1810,41.511357,-7.987527,952,959,95200959
1398413238620000172,1811,41.511366,-7.987527,952,959,95200959
1398413238620000172,1812,41.511375,-7.987536,952,959,95200959
1398413238620000172,1813,41.511375,-7.987554,952,959,95200959
1398413238620000172,1814,41.511375,-7.987545,952,959,95200959
1398413238620000172,1815,41.511375,-7.987545,952,959,95200959
1398413238620000172,1816,41.511393,-7.987545,952,959,95200959
1398413238620000172,1817,41.511375,-7.987554,952,959,95200959
1398413238620000172,1818,41.511366,-7.987563,952,959,95200959
1398413238620000172,1819,41.511366,-7.987554,952,959,95200959
1398413238620000172,1820,41.511366,-7.987554,952,959,95200959
1398413238620000172,1821,41.511366,-7.987563,952,959,95200959
1398413238620000172,1822,41.511357,-7.987563,952,959,95200959
1398413238620000172,1823,41.511366,-7.987554,952,959,95200959
1398413238620000172,1824,41.511375,-7.987554,952,959,95200959
1398413238620000172,1825,41.511366,-7.987563,952,959,95200959
1398413238620000172,1826,41.511366,-7.987563,952,959,95200959
1398413238620000172,1827,41.511375,-7.987563,952,959,95200959
1398413238620000172,1828,41.511366,-7.987563,952,959,95200959
1398413238620000172,1829,41.511375,-7.987554,952,959,95200959
1398413238620000172,1830,41.511393,-7.987554,952,959,95200959
1398413238620000172,1831,41.511303,-7.987437,952,959,95200959
1398413238620000172,1832,41.511384,-7.987095,952,959,95200959
1398413238620000172,1833,41.511042,-7.987194,952,959,95200959
1398413238620000172,1834,41.510142,-7.987311,952,958,95200958
1398413238620000172,1835,41.509377,-7.987806,951,957,95100957
1398413238620000172,1836,41.50809,-7.989273,950,955,95000955
1398413238620000172,1837,41.50737,-7.99011,949,954,94900954
1398413238620000172,1838,41.506029,-7.991316,947,953,94700953
1398413238620000172,1839,41.504607,-7.993332,945,951,94500951
1398413238620000172,1840,41.504139,-7.994529,943,951,94300951
1398413238620000172,1841,41.503986,-7.995303,942,951,94200951
1398413238620000172,1842,41.503095,-7.996707,941,950,94100950
1398413238620000172,1843,41.501718,-7.997418,940,948,94000948
1398413238620000172,1844,41.500539,-7.995771,942,947,94200947
1398413238620000172,1845,41.499558,-7.994043,944,946,94400946
1398413238620000172,1846,41.49972,-7.991532,947,946,94700946
1398413238620000172,1847,41.499,-7.989003,950,945,95000945
1398413238620000172,1848,41.497479,-7.987032,952,944,95200944
1398413238620000172,1849,41.495724,-7.986132,953,942,95300942
1398413238620000172,1850,41.495256,-7.985466,954,941,95400941
1398413238620000172,1851,41.494059,-7.984413,955,940,95500940
1398413238620000172,1852,41.492889,-7.982856,957,939,95700939
1398413238620000172,1853,41.491521,-7.981308,959,937,95900937
1398413238620000172,1854,41.490081,-7.979517,961,935,96100935
1398413238620000172,1855,41.488326,-7.978266,963,934,96300934
1398413238620000172,1856,41.486616,-7.977537,964,932,96400932
1398413238620000172,1857,41.486913,-7.975728,966,932,96600932
1398413238620000172,1858,41.48721,-7.973874,968,932,96800932
1398413238620000172,1859,41.486139,-7.972245,970,931,97000931
1398413238620000172,1860,41.485365,-7.970157,973,930,97300930
1398413238620000172,1861,41.485869,-7.968492,975,931,97500931
1398413238620000172,1862,41.487336,-7.96716,976,932,97600932
1398413238620000172,1863,41.487669,-7.96536,979,933,97900933
1398413238620000172,1864,41.487282,-7.964559,979,932,97900932
1398413238620000172,1865,41.487597,-7.963479,981,933,98100933
1398413238620000172,1866,41.487111,-7.96266,982,932,98200932
1398413238620000172,1867,41.487273,-7.962606,982,932,98200932
1398413238620000172,1868,41.487174,-7.962696,982,932,98200932
1398413238620000172,1869,41.487165,-7.962696,982,932,98200932
1398413238620000172,1870,41.487192,-7.962624,982,932,98200932
1398413238620000172,1871,41.487228,-7.962552,982,932,98200932
1398413238620000172,1872,41.487282,-7.962453,982,932,98200932
1398413238620000172,1873,41.487318,-7.962399,982,932,98200932
1398413238620000172,1874,41.487291,-7.962426,982,932,98200932
1398413238620000172,1875,41.487219,-7.962498,982,932,98200932
1398413238620000172,1876,41.487246,-7.962453,982,932,98200932
1398413238620000172,1877,41.487318,-7.96239,982,932,98200932
1398413238620000172,1878,41.487291,-7.962444,982,932,98200932
1398413238620000172,1879,41.487219,-7.962534,982,932,98200932
1398413238620000172,1880,41.487201,-7.962561,982,932,98200932
1398413238620000172,1881,41.487201,-7.962561,982,932,98200932
1398413238620000172,1882,41.487192,-7.962597,982,932,98200932
1398413238620000172,1883,41.48721,-7.962579,982,932,98200932
1398413238620000172,1884,41.487201,-7.962543,982,932,98200932
1398413238620000172,1885,41.4873,-7.962291,982,932,98200932
1398413238620000172,1886,41.487417,-7.962048,983,933,98300933
1398413238620000172,1887,41.487462,-7.961913,983,933,98300933
1398413238620000172,1888,41.487435,-7.961922,983,933,98300933
1398413238620000172,1889,41.487408,-7.961958,983,932,98300932
1398413238620000172,1890,41.487417,-7.961949,983,933,98300933
1398413238620000172,1891,41.487453,-7.961913,983,933,98300933
1398413238620000172,1892,41.487507,-7.961868,983,933,98300933
1398413238620000172,1893,41.487516,-7.96185,983,933,98300933
1398413238620000172,1894,41.487507,-7.961832,983,933,98300933
1398413238620000172,1895,41.48748,-7.961868,983,933,98300933
1398413238620000172,1896,41.487417,-7.961931,983,933,98300933
1398413238620000172,1897,41.487381,-7.961994,983,932,98300932
1398413238620000172,1898,41.487345,-7.962066,983,932,98300932
1398413238620000172,1899,41.487354,-7.962066,983,932,98300932
1398413238620000172,1900,41.487318,-7.962156,982,932,98200932
1398413238620000172,1901,41.487273,-7.962291,982,932,98200932
1398413238620000172,1902,41.487219,-7.962408,982,932,98200932
1398413238620000172,1903,41.487192,-7.96248,982,932,98200932
1398413238620000172,1904,41.487174,-7.962552,982,932,98200932
1398413238620000172,1905,41.487147,-7.962633,982,932,98200932
1398413238620000172,1906,41.487129,-7.962696,982,932,98200932
1398413238620000172,1907,41.48712,-7.962714,982,932,98200932
1398413238620000172,1908,41.487147,-7.962678,982,932,98200932
1398413238620000172,1909,41.487156,-7.962642,982,932,98200932
1398413238620000172,1910,41.487183,-7.962588,982,932,98200932
1398413238620000172,1911,41.487201,-7.962534,982,932,98200932
1398413238620000172,1912,41.487192,-7.962552,982,932,98200932
1398413238620000172,1913,41.487174,-7.96257,982,932,98200932
1398413238620000172,1914,41.487183,-7.96257,982,932,98200932
1398413238620000172,1915,41.487183,-7.962588,982,932,98200932
1398413238620000172,1916,41.487156,-7.962615,982,932,98200932
1398413238620000172,1917,41.487165,-7.962561,982,932,98200932
1398413238620000172,1918,41.487174,-7.962543,982,932,98200932
1398413238620000172,1919,41.487174,-7.962525,982,932,98200932
1398413238620000172,1920,41.487174,-7.96257,982,932,98200932
1398413238620000172,1921,41.487165,-7.962615,982,932,98200932
1398413238620000172,1922,41.487192,-7.962507,982,932,98200932
1398413238620000172,1923,41.487183,-7.96257,982,932,98200932
1398413238620000172,1924,41.487156,-7.962633,982,932,98200932
1398413238620000172,1925,41.487156,-7.96266,982,932,98200932
1398413238620000172,1926,41.487147,-7.962687,982,932,98200932
1398413238620000172,1927,41.487165,-7.962642,982,932,98200932
1398413238620000172,1928,41.487183,-7.962615,982,932,98200932
1398413238620000172,1929,41.487183,-7.962633,982,932,98200932
1398413238620000172,1930,41.487201,-7.962624,982,932,98200932
1398413238620000172,1931,41.48721,-7.962624,982,932,98200932
1398413238620000172,1932,41.48721,-7.962678,982,932,98200932
1398413238620000172,1933,41.487201,-7.962642,982,932,98200932
1398413238620000172,1934,41.487174,-7.962624,982,932,98200932
1398413238620000172,1935,41.487165,-7.962633,982,932,98200932
1398413238620000172,1936,41.487156,-7.962633,982,932,98200932
1398413238620000172,1937,41.487138,-7.962615,982,932,98200932
1398413238620000172,1938,41.487129,-7.962606,982,932,98200932
1398413238620000172,1939,41.487111,-7.962669,982,932,98200932
1398413238620000172,1940,41.487111,-7.962687,982,932,98200932
1398413238620000172,1941,41.487129,-7.962687,982,932,98200932
1398413238620000172,1942,41.487129,-7.962687,982,932,98200932
1398413238620000172,1943,41.487138,-7.962642,982,932,98200932
1398413238620000172,1944,41.487129,-7.962624,982,932,98200932
1398413238620000172,1945,41.487129,-7.962615,982,932,98200932
1398413238620000172,1946,41.487111,-7.962642,982,932,98200932
1398413238620000172,1947,41.487111,-7.962678,982,932,98200932
1398413238620000172,1948,41.487111,-7.962723,982,932,98200932
1398413238620000172,1949,41.487111,-7.962741,982,932,98200932
1398413238620000172,1950,41.48712,-7.962723,982,932,98200932
1398413238620000172,1951,41.487111,-7.962705,982,932,98200932
1398413238620000172,1952,41.487111,-7.962705,982,932,98200932
1398413238620000172,1953,41.487129,-7.962696,982,932,98200932
1398413238620000172,1954,41.487129,-7.962678,982,932,98200932
1398413238620000172,1955,41.487111,-7.962678,982,932,98200932
1398413238620000172,1956,41.487111,-7.962687,982,932,98200932
1398413238620000172,1957,41.487129,-7.962687,982,932,98200932
1398413238620000172,1958,41.487138,-7.962696,982,932,98200932
1398413238620000172,1959,41.487156,-7.962687,982,932,98200932
1398413238620000172,1960,41.487174,-7.962651,982,932,98200932
1398413238620000172,1961,41.487192,-7.962633,982,932,98200932
1398413238620000172,1962,41.487192,-7.962624,982,932,98200932
1398413238620000172,1963,41.487174,-7.962633,982,932,98200932
1398413238620000172,1964,41.487129,-7.962678,982,932,98200932
1398413238620000172,1965,41.487129,-7.962696,982,932,98200932
1398413238620000172,1966,41.48712,-7.962705,982,932,98200932
1398413238620000172,1967,41.487111,-7.962714,982,932,98200932
1398413238620000172,1968,41.487093,-7.962714,982,932,98200932
1398413238620000172,1969,41.487084,-7.962714,982,932,98200932
1398413238620000172,1970,41.487084,-7.962714,982,932,98200932
1398413238620000172,1971,41.487066,-7.962714,982,932,98200932
1398413238620000172,1972,41.487057,-7.962714,982,932,98200932
1398413238620000172,1973,41.487048,-7.962705,982,932,98200932
1398413238620000172,1974,41.487048,-7.962705,982,932,98200932
1398413238620000172,1975,41.487048,-7.962696,982,932,98200932
1398413238620000172,1976,41.487057,-7.962705,982,932,98200932
1398413238620000172,1977,41.486733,-7.962327,982,932,98200932
1398413238620000172,1978,41.485653,-7.961283,983,931,98300931
1398413238620000172,1979,41.484492,-7.960149,985,929,98500929
1398413238620000172,1980,41.483988,-7.959096,986,929,98600929
1398413238620000172,1981,41.483727,-7.95789,988,928,98800928
1398413238620000172,1982,41.483493,-7.95699,989,928,98900928
1398413238620000172,1983,41.483277,-7.956054,990,928,99000928
1398413238620000172,1984,41.482647,-7.955487,990,927,99000927
1398413238620000172,1985,41.482701,-7.954965,991,927,99100927
1398413238620000172,1986,41.483061,-7.954749,991,928,99100928
1398413238620000172,1987,41.483304,-7.954569,992,928,99200928
1398413238620000172,1988,41.483502,-7.954137,992,928,99200928
1398413238620000172,1989,41.48379,-7.953543,993,929,99300929
1398413238620000172,1990,41.484123,-7.953066,993,929,99300929
1398413238620000172,1991,41.484654,-7.953228,993,929,99300929
1398413238620000172,1992,41.484789,-7.953309,993,930,99300930
1398413238620000172,1993,41.484807,-7.953327,993,930,99300930
1398413238620000172,1994,41.484798,-7.953327,993,930,99300930
1398413238620000172,1995,41.484789,-7.9533,993,930,99300930
1398413238620000172,1996,41.484789,-7.953291,993,930,99300930
1398413238620000172,1997,41.484798,-7.953291,993,930,99300930
1398413238620000172,1998,41.484798,-7.9533,993,930,99300930
1398413238620000172,1999,41.484798,-7.9533,993,930,99300930
1398413238620000172,2000,41.484771,-7.953291,993,930,99300930
1398413238620000172,2001,41.484771,-7.953282,993,930,99300930
1398413238620000172,2002,41.484771,-7.953282,993,930,99300930
1398413238620000172,2003,41.484771,-7.953264,993,930,99300930
1398413238620000172,2004,41.484762,-7.953264,993,930,99300930
1398413238620000172,2005,41.484762,-7.953273,993,930,99300930
1398413238620000172,2006,41.484762,-7.953273,993,930,99300930
1398413238620000172,2007,41.484762,-7.953282,993,930,99300930
1398413238620000172,2008,41.484771,-7.953246,993,930,99300930
1398413238620000172,2009,41.48496,-7.95249,994,930,99400930
1398413238620000172,2010,41.48433,-7.952328,994,929,99400929
1398413238620000172,2011,41.483763,-7.952067,995,928,99500928
1398413238620000172,2012,41.483223,-7.951131,996,928,99600928
1398413238620000172,2013,41.482656,-7.950708,996,927,99600927
1398413238620000172,2014,41.482413,-7.951158,996,927,99600927
1398413238620000172,2015,41.482143,-7.951743,995,927,99500927
1398413238620000172,2016,41.48208,-7.951824,995,927,99500927
1383420060620000602,0,41.169708,-8.589303,223,583,22300583
1383420060620000602,1,41.169744,-8.58915,223,583,22300583
1383420060620000602,2,41.169312,-8.588052,224,582,22400582
1383420060620000602,3,41.169105,-8.587485,225,582,22500582
1383420060620000602,4,41.169096,-8.587476,225,582,22500582
1383420060620000602,5,41.168889,-8.587395,225,582,22500582
1383420060620000602,6,41.1687,-8.587512,225,581,22500581
1383420060620000602,7,41.168376,-8.587692,225,581,22500581
1383420060620000602,8,41.166945,-8.588367,224,580,22400580
1383420060620000602,9,41.165361,-8.588952,223,578,22300578
1383420060620000602,10,41.163462,-8.582652,231,576,23100576
1383420060620000602,11,41.163264,-8.581266,233,575,23300575
1383420060620000602,12,41.164416,-8.581257,233,577,23300577
1383420060620000602,13,41.163714,-8.582607,231,576,23100576
1383420060620000602,14,41.163291,-8.58366,230,576,23000576
1383420060620000602,15,41.163273,-8.583624,230,575,23000575
1383420060620000602,16,41.163228,-8.583696,230,575,23000575
1383420060620000602,17,41.163138,-8.584209,229,575,22900575
1383420060620000602,18,41.163147,-8.584245,229,575,22900575
1372989074620000179,0,41.159304,-8.638578,163,571,16300571
1372989074620000179,1,41.159331,-8.637714,164,571,16400571
1372989074620000179,2,41.15907,-8.636112,166,571,16600571
1372989074620000179,3,41.158872,-8.634933,168,571,16800571
1372989074620000179,4,41.158368,-8.633052,170,570,17000570
1372989074620000179,5,41.157162,-8.631918,171,569,17100569
1372989074620000179,6,41.156784,-8.631099,172,568,17200568
1372989074620000179,7,41.157261,-8.630064,173,569,17300569
1372989074620000179,8,41.157126,-8.628525,175,569,17500569
1372989074620000179,9,41.158224,-8.627904,176,570,17600570
1372989074620000179,10,41.159142,-8.626338,178,571,17800571
1372989074620000179,11,41.159808,-8.624817,180,572,18000572
1372989074620000179,12,41.16024,-8.623305,182,572,18200572
1372989074620000179,13,41.160303,-8.621595,184,572,18400572
1372989074620000179,14,41.160978,-8.621073,184,573,18400573
1372989074620000179,15,41.161851,-8.619993,186,574,18600574
1372989074620000179,16,41.162517,-8.618382,188,575,18800575
1372989074620000179,17,41.162319,-8.616123,190,574,19000574
1372989074620000179,18,41.162004,-8.613171,194,574,19400574
1372989074620000179,19,41.161581,-8.610075,198,574,19800574
1372989074620000179,20,41.160987,-8.607204,201,573,20100573
1372989074620000179,21,41.160546,-8.605044,204,572,20400572
1372989074620000179,22,41.159862,-8.602686,207,572,20700572
1372989074620000179,23,41.159493,-8.601318,208,571,20800571
1372989074620000179,24,41.159502,-8.601336,208,571,20800571
1372989074620000179,25,41.159511,-8.601336,208,571,20800571
1372989074620000179,26,41.159439,-8.601093,209,571,20900571
1372989074620000179,27,41.158953,-8.599293,211,571,21100571
1372989074620000179,28,41.159151,-8.59779,213,571,21300571
1372989074620000179,29,41.159853,-8.595558,215,572,21500572
1372989074620000179,30,41.160537,-8.593938,217,572,21700572
1372989074620000179,31,41.161518,-8.594118,217,574,21700574
1372989074620000179,32,41.162868,-8.59383,217,575,21700575
1372989074620000179,33,41.164101,-8.59356,218,576,21800576
1372989074620000179,34,41.164776,-8.592768,219,577,21900577
1372989074620000179,35,41.164317,-8.5905,221,577,22100577
1372989074620000179,36,41.164038,-8.589942,222,576,22200576
1372989074620000179,37,41.163975,-8.589834,222,576,22200576
1372989074620000179,38,41.163948,-8.589798,222,576,22200576
1372989074620000179,39,41.163957,-8.589726,222,576,22200576
1372989074620000179,40,41.163804,-8.589834,222,576,22200576
1372989074620000179,41,41.162328,-8.591148,221,574,22100574
1372989074620000179,42,41.160708,-8.592768,219,573,21900573
1372989074620000179,43,41.160708,-8.595225,216,573,21600573
1372989074620000179,44,41.160888,-8.59662,214,573,21400573
1372989074620000179,45,41.160987,-8.597394,213,573,21300573
1372989074620000179,46,41.161329,-8.599986,210,573,21000573
1372989074620000179,47,41.161365,-8.600121,210,573,21000573
1372989074620000179,48,41.161383,-8.600364,209,573,20900573
1372989074620000179,49,41.161662,-8.60265,207,574,20700574
1372989074620000179,50,41.161995,-8.605449,203,574,20300574
1372989074620000179,51,41.162553,-8.606772,202,575,20200575
1372989074620000179,52,41.164236,-8.60634,202,577,20200577
1372989074620000179,53,41.164317,-8.606358,202,577,20200577
1372989074620000179,54,41.165847,-8.606457,202,578,20200578
1372989074620000179,55,41.166387,-8.60652,202,579,20200579
1372989074620000179,56,41.166378,-8.60652,202,579,20200579
1372989074620000179,57,41.166378,-8.606502,202,579,20200579
1372989074620000179,58,41.166567,-8.607672,201,579,20100579
1372989074620000179,59,41.167035,-8.608149,200,580,20000580
1372989074620000179,60,41.167962,-8.607564,201,581,20100581
1372989074620000179,61,41.168214,-8.606781,202,581,20200581
1396002043620000345,0,41.151429,-8.670465,124,562,12400562
1396002043620000345,1,41.151402,-8.670474,124,562,12400562
1396002043620000345,2,41.151393,-8.670492,124,562,12400562
1396002043620000345,3,41.151096,-8.670447,125,562,12500562
1396002043620000345,4,41.151222,-8.669808,125,562,12500562
